pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,Alert
312270,5813,17688.28115,RUS,Russia,Khanty-Mansiy,3.130884771,0.0,0.65,0.49,
312280,5814,9853.017412,RUS,Russia,Khanty-Mansiy,4.017487772,0.0,0.65,0.49,
312310,5816,7062.346171,RUS,Russia,Yamal-Nenets,2.027356098,0.0,0.65,0.49,
312320,5817,12845.44718,RUS,Russia,Yamal-Nenets,1.337375349,0.0,0.65,0.49,
312330,5818,7122.677339,RUS,Russia,Khanty-Mansiy,3.180058592,0.0,0.65,0.49,
312341,5819,351.0915259,RUS,Russia,Khanty-Mansiy,3.036314158,0.0,0.65,0.49,
312342,5820,5201.497435,RUS,Russia,Khanty-Mansiy,1.031981462,0.0,0.65,0.49,
312343,5821,2291.033818,RUS,Russia,Khanty-Mansiy,0.281758066,0.0,0.65,0.49,
312344,5822,5385.60068,RUS,Russia,Khanty-Mansiy,4.007036088,0.0,0.65,0.49,
312345,5823,1648.358425,RUS,Russia,Khanty-Mansiy,2.336509801,0.0,0.65,0.49,
312346,5824,5197.521224,RUS,Russia,Khanty-Mansiy,1.048799868,0.0,0.65,0.49,
312347,5825,9720.648441,RUS,Russia,Khanty-Mansiy,2.203611272,0.0,0.65,0.49,
312348,5826,2582.42766,RUS,Russia,Khanty-Mansiy,2.453828394,0.0,0.65,0.49,
312350,5828,8819.443378,RUS,Russia,Khanty-Mansiy,2.977127083,0.0,0.65,0.49,
312390,5832,6698.306432,RUS,Russia,Khanty-Mansiy,3.119658318,0.0,0.65,0.49,
312411,5833,17257.82742,RUS,Russia,Khanty-Mansiy,3.891649917,0.0,0.65,0.49,
312412,5834,20527.07078,RUS,Russia,Khanty-Mansiy,2.67758668,0.0,0.65,0.49,
312413,5835,3128.085169,RUS,Russia,Khanty-Mansiy,2.886818979,0.0,0.65,0.49,
312414,5836,42351.20408,RUS,Russia,Khanty-Mansiy,3.241230751,0.0,0.65,0.49,
312415,5837,13282.27042,RUS,Russia,Khanty-Mansiy,2.791851781,0.0,0.65,0.49,
312416,5838,17562.22316,RUS,Russia,Khanty-Mansiy,3.073781747,0.0,0.65,0.49,
312417,5839,7400.415274,RUS,Russia,Khanty-Mansiy,1.064652182,0.0,0.65,0.49,Advisory
312418,5840,48628.18139,RUS,Russia,Khanty-Mansiy,2.884857632,0.0,0.65,0.49,
312419,5841,15477.35634,RUS,Russia,Khanty-Mansiy,1.93339165,0.0,0.65,0.49,
312421,5842,8507.932463,RUS,Russia,Khanty-Mansiy,2.687992537,0.0,0.65,0.49,Watch
312422,5843,14471.45317,RUS,Russia,Khanty-Mansiy,2.787363749,0.0,0.65,0.49,
312424,5845,17670.56785,RUS,Russia,Khanty-Mansiy,3.420138873,0.0,0.65,0.49,Warning
312425,5846,2131.449399,RUS,Russia,Khanty-Mansiy,4.009540966,0.0,0.65,0.49,Warning
312426,5847,9635.123139,RUS,Russia,Khanty-Mansiy,3.100742106,0.0,0.65,0.49,Watch
312428,5849,6986.384736,RUS,Russia,Khanty-Mansiy,0.638611372,0.0,0.65,0.49,
312429,5850,19719.21921,RUS,Russia,Khanty-Mansiy,4.012540684,0.0,0.65,0.49,Warning
312431,5851,8310.848159,RUS,Russia,Tomsk,0.702847749,0.0,0.65,0.49,
312432,5852,4066.760916,RUS,Russia,Tomsk,1.518290314,0.0,0.65,0.49,
312434,5854,3624.905654,RUS,Russia,Tomsk,0.621634844,0.0,0.65,0.49,
312435,5855,9636.153042,RUS,Russia,Tomsk,2.292578225,0.0,0.65,0.49,
312436,5856,6880.033195,RUS,Russia,Tomsk,2.491481174,0.0,0.65,0.49,
312438,5858,31492.10686,RUS,Russia,Tomsk,2.810493302,0.0,0.65,0.49,
312444,5863,9382.681575,RUS,Russia,Tomsk,1.477798864,0.0,0.65,0.49,
312445,5864,16102.89518,RUS,Russia,Tomsk,2.479600973,0.0,0.65,0.49,
312450,5869,29817.1818,RUS,Russia,Tomsk,2.889512211,0.0,0.65,0.49,
312462,5871,9006.442197,RUS,Russia,Tomsk,3.555710872,0.0,0.65,0.49,
312474,5882,26564.15308,RUS,Russia,Tomsk,2.312577077,0.0,0.65,0.49,
312475,5883,2655.164959,RUS,Russia,Tomsk,2.521944233,0.0,0.65,0.49,
312482,5889,61487.88358,RUS,Russia,Kemerovo,2.087244715,0.0,0.65,0.49,
312483,5890,61297.22911,RUS,Russia,Novosibirsk,1.826734254,0.0,0.65,0.49,
312484,5891,23905.89685,RUS,Russia,Altay,1.892637966,0.0,0.65,0.49,
312487,5894,16523.3943,RUS,Russia,Altay,2.178298454,0.0,0.65,0.49,
312488,5895,36931.45307,RUS,Russia,Gorno-Altay,2.18520908,0.0,0.65,0.49,
312489,5896,61184.54234,RUS,Russia,Gorno-Altay,3.481254713,0.0,0.65,0.49,
312491,5897,4468.544879,RUS,Russia,Tomsk,3.002246152,0.0,0.65,0.49,
312499,5905,41188.62624,RUS,Russia,Krasnoyarsk,2.220908182,0.0,0.65,0.49,
312510,5906,5909.034468,RUS,Russia,Khanty-Mansiy,4.011182969,0.0,0.65,0.49,
312530,5916,5269.307688,RUS,Russia,Khanty-Mansiy,3.139135506,0.0,0.65,0.49,
312541,5917,4905.72443,RUS,Russia,Tyumen',2.814543265,0.0,0.65,0.49,
312542,5918,3053.191109,RUS,Russia,Tyumen',3.5303007,0.0,0.65,0.49,
312543,5919,708.5453583,RUS,Russia,Tyumen',3.220859638,0.0,0.65,0.49,
312544,5920,2062.413751,RUS,Russia,Tyumen',0.696825377,0.0,0.65,0.49,
312545,5921,4124.831883,RUS,Russia,Tyumen',4.004684852,0.0,0.65,0.49,
312546,5922,6342.486503,RUS,Russia,Tyumen',2.135815944,0.0,0.65,0.49,
312547,5923,3183.367312,RUS,Russia,Tyumen',4.009602564,0.0,0.65,0.49,
312548,5924,3937.683865,RUS,Russia,Tyumen',2.012126324,0.0,0.65,0.49,
312549,5925,6653.691615,RUS,Russia,Tyumen',1.723829474,0.0,0.65,0.49,
312550,5926,3719.711953,RUS,Russia,Tyumen',3.589406828,0.0,0.65,0.49,Advisory
312560,5927,12688.48845,RUS,Russia,Tyumen',3.111713879,0.0,0.65,0.49,
312570,5928,5939.540884,RUS,Russia,Tyumen',3.044857795,0.0,0.65,0.49,
312590,5930,3421.754218,RUS,Russia,Tyumen',0.784394875,0.0,0.65,0.49,
312626,5938,17722.13047,RUS,Russia,Sverdlovsk,3.008567301,0.0,0.65,0.49,
312628,5940,7394.15135,RUS,Russia,Sverdlovsk,3.069666629,0.0,0.65,0.49,
312629,5941,12679.87854,RUS,Russia,Sverdlovsk,3.092259967,0.0,0.65,0.49,Advisory
312646,5948,12849.84302,RUS,Russia,Sverdlovsk,1.296448629,0.0,0.65,0.49,
312650,5952,8150.037986,RUS,Russia,Tyumen',1.206506281,0.0,0.65,0.49,
312708,5998,2005.723325,RUS,Russia,Omsk,0.941369464,0.0,0.65,0.49,Information
312811,6005,304.0920635,RUS,Russia,Omsk,3.674982542,0.0,0.65,0.49,
312815,6009,8833.937834,RUS,Russia,Tyumen',2.25537872,0.0,0.65,0.49,
312910,6031,19865.46239,RUS,Russia,Omsk,1.949625112,0.0,0.65,0.49,
312934,6045,18667.69949,RUS,Russia,Novosibirsk,2.409162222,0.0,0.65,0.49,
312939,6050,211.4483499,RUS,Russia,Omsk,0.327421113,0.0,0.65,0.49,
312945,6055,7480.647446,RUS,Russia,Novosibirsk,2.420413557,0.0,0.65,0.49,
313100,6091,15342.5221,RUS,Russia,Yamal-Nenets,3.186578853,0.0,0.65,0.49,
313201,6092,6959.278608,RUS,Russia,Yamal-Nenets,3.623919557,0.0,0.65,0.49,
313202,6093,8729.931119,RUS,Russia,Yamal-Nenets,3.373383945,0.0,0.65,0.49,
313204,6095,5121.995336,RUS,Russia,Yamal-Nenets,3.135062007,0.0,0.65,0.49,Information
313206,6097,11093.13101,RUS,Russia,Yamal-Nenets,1.492895203,0.0,0.65,0.49,
313207,6098,1569.382557,RUS,Russia,Yamal-Nenets,1.041309798,0.0,0.65,0.49,
313208,6099,6450.323185,RUS,Russia,Yamal-Nenets,1.375701177,0.0,0.65,0.49,
313209,6100,14428.4971,RUS,Russia,Yamal-Nenets,1.299839888,0.0,0.65,0.49,
313300,6101,27847.80276,RUS,Russia,Yamal-Nenets,2.33437667,1.514823784,0.65,0.49,
313420,6103,15991.76971,RUS,Russia,Yamal-Nenets,1.970172508,0.0,0.65,0.49,Information
313430,6104,27373.79069,RUS,Russia,Yamal-Nenets,2.728027967,0.0,0.65,0.49,Advisory
313440,6105,6144.674646,RUS,Russia,Yamal-Nenets,1.769539187,0.0,0.65,0.49,Advisory
313450,6106,1708.35127,RUS,Russia,Yamal-Nenets,3.197606134,0.0,0.65,0.49,Advisory
313460,6107,28858.51267,RUS,Russia,Yamal-Nenets,1.562799298,0.0,0.65,0.49,Advisory
313470,6108,9019.137231,RUS,Russia,Yamal-Nenets,0.682297621,0.0,0.65,0.49,Information
313480,6109,7281.777099,RUS,Russia,Yamal-Nenets,1.814749951,0.0,0.65,0.49,
313490,6110,14820.31093,RUS,Russia,Yamal-Nenets,0.365658341,0.0,0.65,0.49,Advisory
313500,6111,3770.093446,RUS,Russia,Yamal-Nenets,2.219159009,0.0,0.65,0.49,Information
313611,6112,4239.965415,RUS,Russia,Yamal-Nenets,0.094943023,0.0,0.65,0.49,Information
313613,6114,2499.691306,RUS,Russia,Yamal-Nenets,3.059103657,0.0,0.65,0.49,Information
313617,6118,6571.155022,RUS,Russia,Yamal-Nenets,3.891747424,0.0,0.65,0.49,Watch
313618,6119,6961.297904,RUS,Russia,Yamal-Nenets,3.276013954,0.0,0.65,0.49,Advisory
313620,6121,19099.41602,RUS,Russia,Krasnoyarsk,3.430014565,0.0,0.65,0.49,
313640,6123,12316.48735,RUS,Russia,Yamal-Nenets,4.004470636,0.0,0.65,0.49,
313650,6124,25443.05821,RUS,Russia,Yamal-Nenets,3.189934261,0.0,0.65,0.49,Advisory
313660,6125,14552.97432,RUS,Russia,Yamal-Nenets,2.459859045,0.0,0.65,0.49,Advisory
313670,6126,14531.77373,RUS,Russia,Yamal-Nenets,3.405187714,0.0,0.65,0.49,
313680,6127,10376.88736,RUS,Russia,Yamal-Nenets,2.492082487,0.0,0.65,0.49,
313690,6128,18728.27616,RUS,Russia,Yamal-Nenets,3.139265656,0.0,0.65,0.49,
313700,6129,3391.341224,RUS,Russia,Yamal-Nenets,3.888643028,0.0,0.65,0.49,Advisory
313800,6130,24572.6623,RUS,Russia,Yamal-Nenets,2.986784183,0.0,0.65,0.49,Information
321006,6144,23505.62001,RUS,Russia,Krasnoyarsk,3.592173479,0.0,0.65,0.49,
322150,6152,16148.77504,RUS,Russia,Krasnoyarsk,2.315373811,0.0,0.65,0.49,
322190,6164,3431.846736,RUS,Russia,Krasnoyarsk,3.093647409,0.0,0.65,0.49,
322213,6167,13739.01831,RUS,Russia,Krasnoyarsk,3.308963336,0.0,0.65,0.49,
322216,6170,17147.60144,RUS,Russia,Krasnoyarsk,4.007861439,0.0,0.65,0.49,
322218,6172,6159.776655,RUS,Russia,Krasnoyarsk,4.016687646,0.0,0.65,0.49,Advisory
322220,6174,21391.57391,RUS,Russia,Krasnoyarsk,3.214653895,0.0,0.65,0.49,
322230,6175,5560.655943,RUS,Russia,Krasnoyarsk,0.085886003,0.0,0.65,0.49,
322243,6178,11596.50278,RUS,Russia,Krasnoyarsk,3.702228488,0.0,0.65,0.49,
322245,6180,455.6770184,RUS,Russia,Krasnoyarsk,4.00526003,0.0,0.65,0.49,
322248,6183,2889.857297,RUS,Russia,Krasnoyarsk,4.020496848,0.0,0.65,0.49,
322249,6184,4315.566147,RUS,Russia,Krasnoyarsk,1.579916107,0.0,0.65,0.49,
322260,6186,28048.30716,RUS,Russia,Krasnoyarsk,3.844278118,0.0,0.65,0.49,
322270,6187,25659.98662,RUS,Russia,Krasnoyarsk,3.675295989,0.0,0.65,0.49,
322282,6189,21796.29005,RUS,Russia,Krasnoyarsk,4.005260029,0.0,0.65,0.49,
322283,6190,3830.286296,RUS,Russia,Krasnoyarsk,2.21240883,0.0,0.65,0.49,
322284,6191,19037.15106,RUS,Russia,Krasnoyarsk,0.903592326,0.0,0.65,0.49,
322286,6193,9902.726551,RUS,Russia,Krasnoyarsk,3.893449281,0.0,0.65,0.49,Advisory
322288,6195,13517.409,RUS,Russia,Krasnoyarsk,4.035733677,0.0,0.65,0.49,Advisory
322291,6197,26463.04821,RUS,Russia,Krasnoyarsk,3.653555583,0.0,0.65,0.49,
322292,6198,16612.83591,RUS,Russia,Krasnoyarsk,1.922868158,0.0,0.65,0.49,
322294,6200,17769.90447,RUS,Russia,Krasnoyarsk,3.846936088,0.0,0.65,0.49,
322295,6201,53277.66777,RUS,Russia,Irkutsk,2.66190677,0.0,0.65,0.49,
322296,6202,13016.91392,RUS,Russia,Irkutsk,1.254897819,0.0,0.65,0.49,
322330,6208,16004.70645,RUS,Russia,Krasnoyarsk,1.877201357,0.0,0.65,0.49,
322350,6210,11476.4457,RUS,Russia,Krasnoyarsk,2.124737858,0.0,0.65,0.49,
322360,6211,23511.52162,RUS,Russia,Krasnoyarsk,2.360715252,0.0,0.65,0.49,
322370,6212,7133.7894,RUS,Russia,Krasnoyarsk,1.418388725,0.0,0.65,0.49,
322390,6222,8030.865992,RUS,Russia,Krasnoyarsk,4.012239076,0.0,0.65,0.49,
322410,6223,21043.03841,RUS,Russia,Krasnoyarsk,2.222797665,0.0,0.65,0.49,
322421,6224,5467.910736,RUS,Russia,Krasnoyarsk,4.003205627,0.0,0.65,0.49,
322422,6225,5305.897927,RUS,Russia,Krasnoyarsk,2.673678671,0.0,0.65,0.49,
322424,6227,8688.921342,RUS,Russia,Krasnoyarsk,2.244821252,0.0,0.65,0.49,
322428,6231,2592.980389,RUS,Russia,Krasnoyarsk,1.317769055,0.0,0.65,0.49,
322430,6233,20435.88442,RUS,Russia,Krasnoyarsk,1.339039401,0.0,0.65,0.49,
322442,6235,8890.067053,RUS,Russia,Krasnoyarsk,2.808215779,0.0,0.65,0.49,
322443,6236,562.3851526,RUS,Russia,Krasnoyarsk,4.02963894,0.0,0.65,0.49,
322444,6237,6833.231109,RUS,Russia,Krasnoyarsk,2.681222823,0.0,0.65,0.49,
322446,6239,6874.297745,RUS,Russia,Krasnoyarsk,3.392633112,0.0,0.65,0.49,Watch
322448,6241,3890.555391,RUS,Russia,Krasnoyarsk,2.659134066,0.0,0.65,0.49,Watch
322449,6242,31323.74136,RUS,Russia,Krasnoyarsk,3.763563505,0.0,0.65,0.49,
322450,6243,8359.149083,RUS,Russia,Krasnoyarsk,3.64505937,0.0,0.65,0.49,
322480,6254,14067.61065,RUS,Russia,Krasnoyarsk,2.872648341,0.0,0.65,0.49,
322490,6255,24036.41222,RUS,Russia,Krasnoyarsk,2.129469565,0.0,0.65,0.49,
322510,6256,3826.488678,RUS,Russia,Krasnoyarsk,2.673678556,0.0,0.65,0.49,
322520,6257,15304.81136,RUS,Russia,Krasnoyarsk,2.573782917,0.0,0.65,0.49,
322530,6258,8485.352313,RUS,Russia,Krasnoyarsk,1.274954552,0.0,0.65,0.49,
322549,6267,12195.09153,RUS,Russia,Krasnoyarsk,2.121518058,0.0,0.65,0.49,
322550,6268,3495.843766,RUS,Russia,Krasnoyarsk,1.697544239,0.0,0.65,0.49,
322570,6270,13391.59979,RUS,Russia,Krasnoyarsk,1.698546266,0.0,0.65,0.49,
322580,6271,21614.94426,RUS,Russia,Krasnoyarsk,2.118021929,0.0,0.65,0.49,
322590,6272,16701.20503,RUS,Russia,Krasnoyarsk,1.372615042,0.0,0.65,0.49,
322623,6276,9657.196812,RUS,Russia,Krasnoyarsk,3.878800618,0.0,0.65,0.49,
322633,6286,3255.813189,RUS,Russia,Krasnoyarsk,0.116861365,0.0,0.65,0.49,
322643,6295,2012.844866,RUS,Russia,Krasnoyarsk,1.692752923,0.0,0.65,0.49,
322665,6308,3627.783427,RUS,Russia,Khakass,4.008543876,0.0,0.65,0.49,
322679,6321,1713.917769,RUS,Russia,Tuva,3.119876736,0.0,0.65,0.49,
322683,6324,347.3697374,RUS,Russia,Tuva,0.677694176,0.0,0.65,0.49,
322684,6325,17355.56156,RUS,Russia,Tuva,3.293824518,0.0,0.65,0.49,
322686,6327,4763.876912,RUS,Russia,Tuva,1.967941831,0.0,0.65,0.49,
322689,6330,8422.224615,RUS,Russia,Tuva,2.241238094,0.0,0.65,0.49,
322710,6340,4085.769501,RUS,Russia,Krasnoyarsk,1.534616232,0.0,0.65,0.49,
322721,6341,2012.35416,RUS,Russia,Krasnoyarsk,1.315575741,0.0,0.65,0.49,
322724,6344,54699.53959,RUS,Russia,Irkutsk,2.109177373,0.0,0.65,0.49,
322737,6356,30298.37449,RUS,Russia,Irkutsk,3.364844054,0.0,0.65,0.49,
322739,6358,15294.03876,RUS,Russia,Irkutsk,3.075171668,0.0,0.65,0.49,
322742,6360,28269.995,RUS,Russia,Irkutsk,3.253736208,0.0,0.65,0.49,
322766,6382,22315.16141,RUS,Russia,Buryat,3.371635655,0.0,0.65,0.49,
322767,6383,38556.90857,RUS,Russia,Buryat,3.061951809,0.0,0.65,0.49,
322769,6385,7982.173816,RUS,Russia,Buryat,2.388981598,0.0,0.65,0.49,Information
322773,6388,1441.18625,RUS,Russia,Buryat,2.852626542,0.0,0.65,0.49,
322778,6393,38652.46548,RUS,Russia,Zabaykal'ye,2.666053895,0.0,0.65,0.49,
322785,6399,3153.528841,RUS,Russia,Zabaykal'ye,2.578575985,0.0,0.65,0.49,
331295,6480,6775.00041,RUS,Russia,Krasnoyarsk,0.124370693,0.0,0.65,0.49,
331630,6519,4743.914449,RUS,Russia,Krasnoyarsk,2.764768103,0.0,0.65,0.49,
331761,6564,11850.34195,RUS,Russia,Sakha,1.752220694,0.0,0.65,0.49,
331764,6567,24557.93884,RUS,Russia,Sakha,2.308384018,0.0,0.65,0.49,
331810,6576,21406.78498,RUS,Russia,Sakha,2.739125494,0.0,0.65,0.49,
331839,6586,25732.87477,RUS,Russia,Sakha,2.66503552,0.0,0.65,0.49,
342111,6606,12403.5965,RUS,Russia,Sakha,2.724767379,0.0,0.65,0.49,
342115,6610,8789.19089,RUS,Russia,Sakha,2.683129031,0.0,0.65,0.49,
342119,6614,811.0735976,RUS,Russia,Sakha,0.890333042,0.0,0.65,0.49,
342120,6615,27865.8141,RUS,Russia,Sakha,1.84634177,0.0,0.65,0.49,
342173,6622,603.3462153,RUS,Russia,Sakha,0.772147146,0.0,0.65,0.49,
342179,6628,13881.25267,RUS,Russia,Sakha,1.146110536,0.0,0.65,0.49,
342193,6632,2423.972913,RUS,Russia,Sakha,0.225244825,0.0,0.65,0.49,
342210,6639,23796.27258,RUS,Russia,Sakha,2.014974734,0.0,0.65,0.49,
342221,6640,2277.189468,RUS,Russia,Sakha,0.580055976,0.0,0.65,0.49,
342225,6644,11877.71932,RUS,Russia,Sakha,1.294739566,0.0,0.65,0.49,
342228,6647,3746.020829,RUS,Russia,Sakha,2.501780312,0.0,0.65,0.49,
342229,6648,11105.75031,RUS,Russia,Sakha,3.364340554,0.0,0.65,0.49,
342232,6650,7113.504464,RUS,Russia,Sakha,1.459210987,0.0,0.65,0.49,
342236,6654,16033.40018,RUS,Russia,Sakha,2.787663494,0.0,0.65,0.49,
342238,6656,6937.251428,RUS,Russia,Sakha,1.305683092,0.0,0.65,0.49,Advisory
342239,6657,1050.145563,RUS,Russia,Sakha,2.42194315,0.0,0.65,0.49,
342241,6658,2654.018742,RUS,Russia,Sakha,3.237869097,0.0,0.65,0.49,
342242,6659,4866.932678,RUS,Russia,Sakha,2.304920526,0.0,0.65,0.49,
342243,6660,18869.12824,RUS,Russia,Sakha,2.037883328,0.0,0.65,0.49,
342244,6661,7598.013594,RUS,Russia,Sakha,1.001901129,0.0,0.65,0.49,
342245,6662,2289.080928,RUS,Russia,Sakha,2.947484119,0.0,0.65,0.49,
342246,6663,30081.16102,RUS,Russia,Sakha,2.46505997,0.0,0.65,0.49,
342247,6664,3483.131253,RUS,Russia,Sakha,1.724734934,0.0,0.65,0.49,
342249,6666,24610.72337,RUS,Russia,Sakha,2.833259751,0.0,0.65,0.49,
342251,6667,11526.77699,RUS,Russia,Sakha,3.08953697,0.0,0.65,0.49,
342252,6668,11695.21772,RUS,Russia,Sakha,2.385395622,0.0,0.65,0.49,
342253,6669,11548.93293,RUS,Russia,Sakha,2.735988447,0.0,0.65,0.49,
342256,6672,8069.516934,RUS,Russia,Sakha,1.459292253,0.0,0.65,0.49,
342257,6673,25622.67369,RUS,Russia,Sakha,2.165350476,0.0,0.65,0.49,
342259,6675,2464.736897,RUS,Russia,Sakha,3.717680469,0.0,0.65,0.49,
342260,6676,16133.52715,RUS,Russia,Sakha,2.388554422,0.0,0.65,0.49,
342270,6677,21743.01954,RUS,Russia,Sakha,3.486214268,0.0,0.65,0.49,
342282,6679,3540.088208,RUS,Russia,Sakha,2.025889732,0.0,0.65,0.49,
342283,6680,4932.484388,RUS,Russia,Sakha,3.446493366,0.0,0.65,0.49,
342284,6681,2352.488712,RUS,Russia,Sakha,2.46178842,0.0,0.65,0.49,
342285,6682,2169.971981,RUS,Russia,Sakha,3.183402263,0.0,0.65,0.49,
342286,6683,3524.275488,RUS,Russia,Irkutsk,2.613694789,0.0,0.65,0.49,
342287,6684,1246.651102,RUS,Russia,Sakha,3.344444172,0.0,0.65,0.49,
342288,6685,10471.40359,RUS,Russia,Irkutsk,2.299508965,0.0,0.65,0.49,
342289,6686,11875.86461,RUS,Russia,Irkutsk,3.881882721,0.0,0.65,0.49,
342291,6687,5845.399401,RUS,Russia,Sakha,2.474774468,0.0,0.65,0.49,
342292,6688,8352.668916,RUS,Russia,Irkutsk,3.806408202,0.0,0.65,0.49,
342293,6689,3966.2458,RUS,Russia,Sakha,4.00969902,0.0,0.65,0.49,
342294,6690,7357.640949,RUS,Russia,Sakha,3.432256789,0.0,0.65,0.49,
342295,6691,7701.498463,RUS,Russia,Sakha,3.070248971,0.0,0.65,0.49,
342296,6692,11398.84664,RUS,Russia,Sakha,3.108820196,0.0,0.65,0.49,
342297,6693,20195.37431,RUS,Russia,Sakha,1.572342811,0.0,0.65,0.49,
342298,6694,5677.058028,RUS,Russia,Krasnoyarsk,3.199566418,0.0,0.65,0.49,
342303,6698,4709.889204,RUS,Russia,Sakha,2.284036163,0.0,0.65,0.49,
342305,6700,5451.138621,RUS,Russia,Sakha,1.322499126,0.0,0.65,0.49,
342411,6705,3034.475915,RUS,Russia,Sakha,3.217954903,0.0,0.65,0.49,
342413,6707,2215.371224,RUS,Russia,Sakha,2.123760009,0.0,0.65,0.49,
342415,6709,26518.46384,RUS,Russia,Sakha,2.798786997,0.0,0.65,0.49,Advisory
342425,6718,16970.84867,RUS,Russia,Sakha,1.418314731,0.0,0.65,0.49,
342431,6723,2780.910644,RUS,Russia,Sakha,3.079114542,0.0,0.65,0.49,Advisory
342435,6727,13739.85576,RUS,Russia,Sakha,3.10485505,0.0,0.65,0.49,Advisory
342438,6730,24279.75927,RUS,Russia,Sakha,3.52898312,0.0,0.65,0.49,
342439,6731,7229.634995,RUS,Russia,Sakha,2.474554517,0.0,0.65,0.49,Advisory
342442,6733,43377.21313,RUS,Russia,Khabarovsk,3.089680325,0.0,0.65,0.49,
342445,6736,10875.60318,RUS,Russia,Khabarovsk,2.554548035,0.0,0.65,0.49,
342447,6738,10875.65338,RUS,Russia,Khabarovsk,2.545379338,0.0,0.65,0.49,
342448,6739,18029.78906,RUS,Russia,Khabarovsk,3.43465951,0.0,0.65,0.49,
342449,6740,22926.94579,RUS,Russia,Khabarovsk,2.332351581,0.0,0.65,0.49,
342451,6741,8638.673981,RUS,Russia,Sakha,3.479509639,0.0,0.65,0.49,Watch
342453,6743,1128.724325,RUS,Russia,Sakha,3.534304876,0.0,0.65,0.49,Watch
342455,6745,9654.3544,RUS,Russia,Sakha,2.721287218,0.0,0.65,0.49,Advisory
342457,6747,6170.066057,RUS,Russia,Sakha,2.274547862,0.0,0.65,0.49,Advisory
342461,6750,7778.347924,RUS,Russia,Sakha,2.127909258,0.0,0.65,0.49,Information
342462,6751,15023.43473,RUS,Russia,Sakha,2.023189919,0.0,0.65,0.49,Information
342464,6753,33141.70866,RUS,Russia,Khabarovsk,2.358471166,0.0,0.65,0.49,Information
342466,6755,21421.55107,RUS,Russia,Sakha,3.495739247,0.0,0.65,0.49,Information
342470,6759,17911.29348,RUS,Russia,Sakha,3.934314596,0.0,0.65,0.49,
342481,6760,4943.501582,RUS,Russia,Sakha,1.488326355,0.0,0.65,0.49,Advisory
342482,6761,3683.816701,RUS,Russia,Sakha,0.42046989,0.0,0.65,0.49,Advisory
342484,6763,3281.709388,RUS,Russia,Sakha,1.138695579,0.0,0.65,0.49,Advisory
342485,6764,4774.082672,RUS,Russia,Sakha,1.853102505,0.0,0.65,0.49,Information
342488,6767,4103.875482,RUS,Russia,Sakha,4.004508658,0.0,0.65,0.49,Watch
342489,6768,8527.634532,RUS,Russia,Sakha,2.460443004,0.0,0.65,0.49,Information
342491,6769,18171.55284,RUS,Russia,Sakha,1.23027636,0.0,0.65,0.49,
342492,6770,4774.423939,RUS,Russia,Sakha,1.517836447,0.0,0.65,0.49,Advisory
342494,6772,7324.743977,RUS,Russia,Sakha,1.148156864,0.0,0.65,0.49,
342495,6773,3746.826527,RUS,Russia,Sakha,1.696478413,0.0,0.65,0.49,Advisory
342496,6774,6025.695257,RUS,Russia,Sakha,0.851245147,0.0,0.65,0.49,
342498,6776,6717.820011,RUS,Russia,Sakha,3.223086127,0.0,0.65,0.49,
342513,6780,2736.551622,RUS,Russia,Sakha,1.156212426,0.0,0.65,0.49,
342520,6787,12536.05365,RUS,Russia,Sakha,1.479192691,0.0,0.65,0.49,
342530,6788,5512.852784,RUS,Russia,Sakha,1.238123918,0.0,0.65,0.49,
342550,6798,9943.931982,RUS,Russia,Sakha,0.829350018,0.0,0.65,0.49,
342560,6799,15811.19271,RUS,Russia,Sakha,1.555570458,0.0,0.65,0.49,
342570,6800,25320.17502,RUS,Russia,Sakha,3.413374787,0.0,0.65,0.49,
342580,6801,17095.63546,RUS,Russia,Sakha,2.66034036,0.0,0.65,0.49,
342590,6802,1545.55897,RUS,Russia,Sakha,1.006971525,0.0,0.65,0.49,
342621,6804,870.3104246,RUS,Russia,Sakha,3.037993288,0.0,0.65,0.49,
342622,6805,22910.80521,RUS,Russia,Sakha,2.607439082,0.0,0.65,0.49,
342625,6808,5889.056288,RUS,Russia,Sakha,3.181461109,0.0,0.65,0.49,
342626,6809,22513.7332,RUS,Russia,Irkutsk,2.407396935,0.0,0.65,0.49,
342627,6810,7285.212437,RUS,Russia,Zabaykal'ye,0.994902841,0.0,0.65,0.49,
342629,6812,15776.53741,RUS,Russia,Zabaykal'ye,2.451264477,0.0,0.65,0.49,Advisory
342636,6818,3561.43073,RUS,Russia,Sakha,0.618414234,0.0,0.65,0.49,
342640,6822,5391.417924,RUS,Russia,Sakha,2.800669612,0.0,0.65,0.49,
342661,6824,7138.184611,RUS,Russia,Amur,3.381074514,0.0,0.65,0.49,
342662,6825,4431.671384,RUS,Russia,Amur,3.05246532,0.0,0.65,0.49,
342730,6838,12670.97278,RUS,Russia,Sakha,2.123553622,0.0,0.65,0.49,
342740,6839,26719.55247,RUS,Russia,Irkutsk,2.242138731,0.0,0.65,0.49,Watch
342750,6840,6437.601734,RUS,Russia,Sakha,2.849402249,0.0,0.65,0.49,
342761,6841,3111.503348,RUS,Russia,Sakha,3.40686812,0.0,0.65,0.49,
342765,6845,12038.58007,RUS,Russia,Sakha,3.393404029,0.0,0.65,0.49,
