pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Scaled_Riverine_Risk,Scaled_Coastal_Risk,Severity,Alert,Flag
143090,1842.0,9731.267925,TGO,Togo,Maritime,3.109034718,3.219892303,0.42,0.81,0.0,3.0,-9999.0,-9999.0,-9999.0,0.0,8.0,-999.9,-999.9,-999.9,-5982.066666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5982.066666666667,-5982.066666666667,62.180694360000004,64.39784606,,,
144202,1853.0,6038.46529,TGO,Togo,Kara,4.048087637,0.0,0.42,0.81,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,80.96175274000001,0.0,,,
144204,1855.0,6865.761434,TGO,Togo,Kara,2.483348219,0.0,0.42,0.81,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,49.666964379999996,0.0,,,
144201,1852.0,22205.01795,GHA,Ghana,Northern,3.192773189,0.0,0.53,0.65,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,63.85546378,0.0,,,
144306,1866.0,8967.472895,GHA,Ghana,Brong Ahafo,2.133699018,0.0,0.53,0.65,0.0,10.0,-9999.0,-9999.0,-9999.0,0.0,1.0,-999.9,-999.9,-999.9,-5997.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5997.4,-5997.4,42.67398036,0.0,,,
144430,1872.0,8325.352084,GHA,Ghana,Northern,1.022685476,0.0,0.53,0.65,0.0,3.0,-9999.0,-9999.0,-9999.0,0.0,8.0,-999.9,-999.9,-999.9,-5980.733333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5980.733333333333,-5980.733333333333,20.453709519999997,0.0,,,
144440,1873.0,5363.350617,GHA,Ghana,Northern,0.676272805,0.0,0.53,0.65,0.0,9.0,-9999.0,-9999.0,-9999.0,0.0,2.0,-999.9,-999.9,-999.9,-5995.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5995.4,-5995.4,13.5254561,0.0,,,
144460,1875.0,23842.34277,GHA,Ghana,Upper West,1.558046914,0.0,0.53,0.65,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,31.16093828,0.0,,,
144470,1876.0,5352.589909,GHA,Ghana,Upper East,2.990102592,0.0,0.53,0.65,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,59.80205184,0.0,,,
144491,1878.0,3915.745902,GHA,Ghana,Upper East,1.19794999,0.0,0.53,0.65,0.0,4.0,-9999.0,-9999.0,-9999.0,0.0,7.0,-999.9,-999.9,-999.9,-5985.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5985.4,-5985.4,23.958999799999997,0.0,,,
144503,1889.0,8198.732967,GHA,Ghana,Brong Ahafo,1.935196832,0.0,0.53,0.65,0.0,5.0,-9999.0,-9999.0,-9999.0,0.0,6.0,-999.9,-999.9,-999.9,-5987.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5987.4,-5987.4,38.703936639999995,0.0,,,
144505,1891.0,1977.969685,GHA,Ghana,Brong Ahafo,2.136920136,0.0,0.53,0.65,0.0,4.0,-9999.0,-9999.0,-9999.0,0.0,7.0,-999.9,-999.9,-999.9,-5985.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5985.4,-5985.4,42.73840272,0.0,,,
144509,1895.0,4012.084244,GHA,Ghana,Upper West,1.326057513,0.0,0.53,0.65,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,26.521150260000002,0.0,,,
145103,1918.0,6857.04681,GHA,Ghana,Central,4.121928144,0.0,0.53,0.65,0.0,2.0,-9999.0,-9999.0,-9999.0,0.0,9.0,-999.9,-999.9,-999.9,-5981.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5981.4,-5981.4,82.43856288,0.0,,,
145104,1919.0,23354.55785,GHA,Ghana,Ashanti,2.185330874,0.0,0.53,0.65,0.0,6.0,-9999.0,-9999.0,-9999.0,0.0,5.0,-999.9,-999.9,-999.9,-5989.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5989.4,-5989.4,43.70661748,0.0,,,
145106,1921.0,8497.850783,GHA,Ghana,Western,3.413137761,0.0,0.53,0.65,0.0,5.0,-9999.0,-9999.0,-9999.0,0.0,6.0,-999.9,-999.9,-999.9,-5987.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5987.4,-5987.4,68.26275522,0.0,,,
145108,1923.0,28216.96865,GHA,Ghana,Western,3.809880735,0.0,0.53,0.65,0.0,8.0,-9999.0,-9999.0,-9999.0,0.0,3.0,-999.9,-999.9,-999.9,-5993.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5993.4,-5993.4,76.1976147,0.0,,,
145731,1956.0,12678.41006,LBR,Liberia,River Gee,4.105131517,1.014015289,0.41,0.82,0.0,3.0,-9999.0,-9999.0,-9999.0,0.0,8.0,-999.9,-999.9,-999.9,-5983.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5983.4,-5983.4,82.10263034,20.28030578,,,
145734,1959.0,12813.82738,LBR,Liberia,Nimba,3.563653996,0.0,0.41,0.82,0.0,7.0,-9999.0,-9999.0,-9999.0,0.0,4.0,-999.9,-999.9,-999.9,-5991.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5991.4,-5991.4,71.27307992,0.0,,,
145736,1961.0,16263.69733,LBR,Liberia,Bong,4.029213741,0.0,0.41,0.82,0.0,9.0,-9999.0,-9999.0,-9999.0,0.0,2.0,-999.9,-999.9,-999.9,-5995.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5995.4,-5995.4,80.58427482,0.0,,,
145740,1964.0,20453.84883,LBR,Liberia,Lofa,4.094416632,0.0,0.41,0.82,0.0,10.0,-9999.0,-9999.0,-9999.0,0.0,1.0,-999.9,-999.9,-999.9,-5990.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5990.4,-5990.4,81.88833263999999,0.0,,,
145750,1965.0,21590.23669,LBR,Liberia,Gbapolu,4.108778664,0.0,0.41,0.82,0.0,9.0,-9999.0,-9999.0,-9999.0,0.0,2.0,-999.9,-999.9,-999.9,-5996.733333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5996.733333333333,-5996.733333333333,82.17557328,0.0,,,
145774,1970.0,18669.51979,SLE,Sierra Leone,Northern,4.058641379,0.0,0.39,0.85,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,81.17282758,0.0,,,
145798,1984.0,14901.17454,SEN,Senegal,Sédhiou,2.729448684,3.341140007,0.48,0.72,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,54.588973679999995,66.82280014,,,
145805,1990.0,576.6673068,SEN,Senegal,Tambacounda,4.001762536,0.0,0.48,0.72,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,80.03525072000001,0.0,,,
145807,1992.0,1166.245325,SEN,Senegal,Tambacounda,3.83031401,0.0,0.48,0.72,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,76.6062802,0.0,,,
146380,2021.0,30059.85525,SEN,Senegal,Kédougou,3.511379747,0.0,0.48,0.72,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,70.22759494,0.0,,,
145803,1988.0,5779.721208,GMB,Gambia,Upper River,4.020648475,0.0,0.47,0.74,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,80.4129695,0.0,,,
151506,2163.0,17330.95509,MAR,Morocco,Souss - Massa - Draâ,1.958404314,0.229177911,0.55,0.63,0.0,5.0,-9999.0,-9999.0,-9999.0,0.0,6.0,-999.9,-999.9,-999.9,-5987.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5987.4,-5987.4,39.16808628,4.5835582200000005,,,
151508,2165.0,20389.72858,MAR,Morocco,Marrakech - Tensift - Al Haouz,1.396385596,0.0,0.55,0.63,0.0,4.0,-9999.0,-9999.0,-9999.0,0.0,7.0,-999.9,-999.9,-999.9,-5985.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5985.4,-5985.4,27.92771192,0.0,,,
151606,2173.0,8012.288458,MAR,Morocco,Tadla - Azilal,1.566549737,0.0,0.55,0.63,0.0,5.0,2.0,-9999.0,-9999.0,0.0,6.0,0.2,-999.9,-999.9,-4987.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-4987.3,-4987.3,31.33099474,0.0,,,
151607,2174.0,7433.55876,MAR,Morocco,Tadla - Azilal,2.034219397,0.0,0.55,0.63,0.0,5.0,13.0,5.0,-9999.0,0.0,6.0,1.3,0.5,-999.9,-1984.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1984.2,-1984.2,40.68438794000001,0.0,,,
151900,2187.0,7430.704481,MAR,Morocco,Tanger - Tétouan,2.705613957,2.272497776,0.55,0.63,0.0,2.0,2.0,-9999.0,-9999.0,0.0,9.0,0.2,-999.9,-999.9,-3981.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-3981.2,-3981.2,54.112279140000005,45.449955519999996,,,
153010,2188.0,12969.05111,MAR,Morocco,Taza - Al Hoceima - Taounate,4.127568839,0.404054866,0.55,0.63,0.0,2.0,2.0,-9999.0,-9999.0,0.0,9.0,0.2,-999.9,-999.9,-4485.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-4485.1,-4485.1,82.55137678,8.08109732,,,
153060,2227.0,23223.00932,TUN,Tunisia,Le Kef,2.011060264,0.180350686,0.58,0.58,0.0,11.0,-9999.0,-9999.0,-9999.0,0.0,1.0,-999.9,-999.9,-999.9,-4662.233333333334,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-4662.233333333334,-4662.233333333334,40.22120528000001,3.6070137200000003,,,
153070,2228.0,7117.795433,TUN,Tunisia,Nabeul,2.09096384,1.550455448,0.58,0.58,0.0,11.0,5.0,-9999.0,-9999.0,0.0,1.0,0.5,-999.9,-999.9,-3996.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-3996.6,-3996.6,41.819276800000004,31.00910896,,,
153080,2229.0,15295.77005,TUN,Tunisia,Kairouan,1.666236797,0.0,0.58,0.58,0.0,9.0,2.0,-9999.0,-9999.0,0.0,2.0,0.2,-999.9,-999.9,-3996.4666666666662,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-3996.4666666666662,-3996.4666666666662,33.324735940000004,0.0,,,
172926,3436.0,12917.9032,UGA,Uganda,Pader,2.487506883,0.0,0.44,0.78,0.0,10.0,-9999.0,-9999.0,-9999.0,0.0,1.0,-999.9,-999.9,-999.9,-5997.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5997.4,-5997.4,49.75013766,0.0,,,
172927,3437.0,2823.147549,UGA,Uganda,Kitgum,4.04060349,0.0,0.44,0.78,0.0,2.0,-9999.0,-9999.0,-9999.0,0.0,9.0,-999.9,-999.9,-999.9,-5981.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5981.4,-5981.4,80.81206979999999,0.0,,,
172942,3442.0,8387.163406,UGA,Uganda,Kibale,2.747503727,0.0,0.44,0.78,0.0,10.0,-9999.0,-9999.0,-9999.0,0.0,1.0,-999.9,-999.9,-999.9,-5997.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5997.4,-5997.4,54.950074539999996,0.0,,,
172946,3446.0,3535.75496,UGA,Uganda,Rukungiri,1.699808786,0.0,0.44,0.78,0.0,11.0,-9999.0,-9999.0,-9999.0,0.0,1.0,-999.9,-999.9,-999.9,-5997.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5997.4,-5997.4,33.99617572,0.0,,,
172953,3452.0,5458.561817,UGA,Uganda,Apac,0.706245307,0.0,0.44,0.78,0.0,15.0,-9999.0,-9999.0,-9999.0,0.0,1.0,-999.9,-999.9,-999.9,-5997.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5997.4,-5997.4,14.12490614,0.0,,,
172954,3453.0,16424.43996,UGA,Uganda,Kiboga,0.747877942,0.0,0.44,0.78,0.0,4.0,-9999.0,-9999.0,-9999.0,0.0,7.0,-999.9,-999.9,-999.9,-5985.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5985.4,-5985.4,14.95755884,0.0,,,
172964,3462.0,10787.15827,UGA,Uganda,Tororo,3.285956776,0.0,0.44,0.78,0.0,5.0,-9999.0,-9999.0,-9999.0,0.0,6.0,-999.9,-999.9,-999.9,-5988.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5988.4,-5988.4,65.71913552,0.0,,,
172966,3464.0,10108.86406,UGA,Uganda,Nakapiripirit,0.916945569,0.0,0.44,0.78,0.0,7.0,-9999.0,-9999.0,-9999.0,0.0,4.0,-999.9,-999.9,-999.9,-5991.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5991.4,-5991.4,18.33891138,0.0,,,
172967,3465.0,1570.359851,UGA,Uganda,Katakwi,2.657169467,0.0,0.44,0.78,0.0,8.0,-9999.0,-9999.0,-9999.0,0.0,3.0,-999.9,-999.9,-999.9,-5993.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5993.4,-5993.4,53.14338934,0.0,,,
172969,3467.0,5534.524966,UGA,Uganda,Kotido,1.376267887,0.0,0.44,0.78,0.0,7.0,-9999.0,-9999.0,-9999.0,0.0,4.0,-999.9,-999.9,-999.9,-5991.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5991.4,-5991.4,27.52535774,0.0,,,
172994,3487.0,3719.709818,UGA,Uganda,Kabale,2.276446927,0.0,0.44,0.78,0.0,11.0,-9999.0,-9999.0,-9999.0,0.0,1.0,-999.9,-999.9,-999.9,-5997.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5997.4,-5997.4,45.52893854,0.0,,,
172977,16053.0,23885.87798,UGA,Uganda,Lake Victoria,3.269843455,0.0,0.44,0.78,0.0,10.0,-9999.0,-9999.0,-9999.0,0.0,1.0,-999.9,-999.9,-999.9,-5997.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5997.4,-5997.4,65.3968691,0.0,,,
181933,3545.0,32411.80991,MDG,Madagascar,Antsiranana,4.168522891,0.560441819,0.4,0.83,0.0,15.0,13.0,7.0,2.0,0.0,1.0,1.3,0.7,0.2,6.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.4,83.37045782000001,11.208836380000001,0.16981849129537202,Information,
211016,3579.0,3534.372215,ISR,Israel,HaDarom,0.486140123,0.0,0.7,0.42,0.0,13.0,2.0,-9999.0,-9999.0,0.0,1.0,0.2,-999.9,-999.9,-4997.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-4997.3,-4997.3,9.72280246,0.0,,,
299068,5763.0,2891.989104,ISR,Israel,HaZafon,2.687889753,0.0,0.7,0.42,0.0,1.0,2.0,-9999.0,-9999.0,0.0,10.0,0.2,-999.9,-999.9,-3985.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-3985.2,-3985.2,53.75779506,0.0,,,
211017,3580.0,21344.05405,LBN,Lebanon,South,3.317274977,0.000904391,0.52,0.67,0.0,13.0,2.0,2.0,-9999.0,0.0,1.0,0.2,0.2,-999.9,-1996.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1996.8,-1996.8,66.34549953999999,0.01808782,,,
211018,3581.0,24917.42918,SYR,Syria,Idlib,3.03985619,0.0,0.39,0.85,0.0,1.0,5.0,-9999.0,-9999.0,0.0,10.0,0.5,-999.9,-999.9,-3978.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-3978.6,-3978.6,60.7971238,0.0,,,
294953,5382.0,2327.97481,SYR,Syria,Dayr Az Zawr,2.164665071,0.0,0.39,0.85,0.0,1.0,2.0,-9999.0,-9999.0,0.0,10.0,0.2,-999.9,-999.9,-3979.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-3979.2,-3979.2,43.29330142,0.0,,,
294963,5391.0,3498.632644,SYR,Syria,Al ?asakah,3.103744007,0.0,0.39,0.85,0.0,4.0,2.0,-9999.0,-9999.0,0.0,7.0,0.2,-999.9,-999.9,-3985.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-3985.2,-3985.2,62.07488014,0.0,,,
211032,3585.0,21296.46286,TUR,Turkey,K. Maras,1.84982162,0.0,0.57,0.6,2.0,1.0,100.0,100.0,-9999.0,7.0,10.0,10.0,10.0,-999.9,-1925.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1925.8,-1925.8,36.996432399999996,0.0,,,
211036,3589.0,10927.85044,TUR,Turkey,Mersin,2.123780385,0.0,0.57,0.6,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,42.4756077,0.0,,,
211056,3600.0,16796.51577,TUR,Turkey,Manisa,1.286464982,0.021005668,0.57,0.6,2.0,1.0,100.0,100.0,-9999.0,7.0,10.0,10.0,10.0,-999.9,-1925.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1925.8,-1925.8,25.72929964,0.42011336000000005,,,
211058,3602.0,23798.63116,TUR,Turkey,Balikesir,1.591299662,1.040992301,0.57,0.6,0.0,1.0,2.0,-9999.0,-9999.0,0.0,10.0,0.2,-999.9,-999.9,-3979.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-3979.2,-3979.2,31.82599324,20.81984602,,,
221201,3711.0,5304.165978,TUR,Turkey,Sakarya,2.681236988,0.0,0.57,0.6,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,53.624739760000004,0.0,,,
221401,3722.0,3872.795367,TUR,Turkey,Samsun,2.209061435,0.0,0.57,0.6,0.0,3.0,-9999.0,-9999.0,-9999.0,0.0,8.0,-999.9,-999.9,-999.9,-5983.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5983.4,-5983.4,44.181228700000005,0.0,,,
221601,3732.0,2307.985318,TUR,Turkey,Samsun,4.035340083,0.0,0.57,0.6,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,80.70680166000001,0.0,,,
221800,3742.0,22060.8915,TUR,Turkey,Artvin,3.430642124,0.0,0.57,0.6,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,68.61284248,0.0,,,
294980,5407.0,22755.13324,TUR,Turkey,Erzincan,1.205076149,0.0,0.57,0.6,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,24.10152298,0.0,,,
294993,5410.0,2814.234035,TUR,Turkey,Elazig,0.651929916,0.0,0.57,0.6,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,13.038598320000002,0.0,,,
213023,3606.0,3724.885756,GRC,Greece,Macedonia and Thrace,1.870295602,0.0,0.72,0.39,1.0,1.0,100.0,-9999.0,-9999.0,3.0,10.0,10.0,-999.9,-999.9,-3953.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-3953.6,-3953.6,37.40591204,0.0,,,
213027,3610.0,2968.623054,BGR,Bulgaria,Haskovo,1.395504014,0.0,0.7,0.42,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,27.91008028,0.0,,,
213040,3614.0,16839.18767,BGR,Bulgaria,Blagoevgrad,1.438814199,0.050679856,0.7,0.42,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,28.776283980000002,1.01359712,,,
227350,3945.0,26774.23781,BGR,Bulgaria,Veliko Tarnovo,2.081495655,0.0,0.7,0.42,0.0,4.0,-9999.0,-9999.0,-9999.0,0.0,7.0,-999.9,-999.9,-999.9,-5985.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5985.4,-5985.4,41.629913099999996,0.0,,,
227403,3968.0,2993.558067,BIH,Bosnia and Herzegovina,Repuplika Srpska,2.280479046,0.0,0.62,0.53,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,45.60958092,0.0,,,
227404,3969.0,10513.87911,BIH,Bosnia and Herzegovina,Federacija Bosna i Hercegovina,3.136553583,0.0,0.62,0.53,0.0,1.0,2.0,2.0,2.0,0.0,10.0,0.2,0.2,0.2,21.199999999999996,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.199999999999996,21.199999999999996,62.73107166,0.0,0.2863230397058087,Information,
227409,3974.0,12567.20312,SVN,Slovenia,Zasavska,2.047094914,0.0,0.81,0.26,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,40.941898280000004,0.0,,,
227805,4006.0,6558.804237,SVN,Slovenia,Podravska,1.462184948,0.0,0.81,0.26,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,29.24369896,0.0,,,
214040,3638.0,14492.271,ITA,Italy,Trentino-Alto Adige,2.56333688,2.075381524,0.73,0.38,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,51.2667376,41.50763048,,,
214061,3640.0,10293.70942,ITA,Italy,Lombardia,2.471456011,2.368623589,0.73,0.38,0.0,4.0,-9999.0,-9999.0,-9999.0,0.0,7.0,-999.9,-999.9,-999.9,-5985.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5985.4,-5985.4,49.42912022,47.37247178,,,
214063,3642.0,5678.753457,ITA,Italy,Emilia-Romagna,1.435090284,0.0,0.73,0.38,0.0,3.0,-9999.0,-9999.0,-9999.0,0.0,8.0,-999.9,-999.9,-999.9,-5983.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5983.4,-5983.4,28.70180568,0.0,,,
214064,3643.0,7860.031881,ITA,Italy,Lombardia,0.380115484,0.0,0.73,0.38,0.0,1.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-999.9,-999.9,-999.9,-5979.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5979.4,-5979.4,7.60230968,0.0,,,
214065,3644.0,5624.150037,ITA,Italy,Lombardia,0.104875817,0.0,0.73,0.38,0.0,2.0,-9999.0,-9999.0,-9999.0,0.0,9.0,-999.9,-999.9,-999.9,-5981.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5981.4,-5981.4,2.09751634,0.0,,,
