pfaf_id,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area
225117,41.34375,1.3221695902129986,119.53125,3.822599155377717
225118,18.5625,0.6608944140708892,105.046875,3.7400615705375326
225119,1.546875,1.0300929933692895,9.421875,6.274202777794764
225120,96.328125,0.4227716188058069,689.34375,3.0254401100526502
225130,335.109375,2.5779430973186184,2549.109375,19.609892792737973
225140,455.625,3.1327435619043573,1610.859375,11.075795525189632
225150,16.453125,0.6752637600303744,25.59375,1.0504102933805823
225160,45.421875,0.1989297512972298,118.828125,0.5204199376042081
225170,43.875,0.6125732743626149,122.0625,1.7042102632908642
225180,652.921875,3.389802223580051,1049.0625,5.446462327785307
225190,324.140625,1.1387918185517745,767.53125,2.696540453646675
225204,0.984375,0.0035210049592141,14.34375,0.0513060722628352
225206,7.453125,0.1229225400862482,8.71875,0.1437961789688187
225208,7.453125,0.138416765264382,23.90625,0.4439783036782065
225209,4.640625,0.0241710318019822,39.796875,0.2072849090897265
225300,5.484375,0.0274856756255433,58.78125,0.2945900618327467
225420,1.96875,0.0241650303076656,6.1875,0.0759472381098062
225440,1.125,0.0117954529325973,3.515625,0.0368607904143667
225450,9.84375,0.0424809048796915,33.46875,0.1444350765909514
225461,3.9375,0.2548804048070175,4.359375,0.2821890196077694
225464,3.65625,0.1784981406331056,8.15625,0.3981881598738511
225465,1.40625,0.2313021815100473,1.828125,0.3006928359630615
225466,257.34375,1.2621545838014814,858.09375,4.208561349921661
225467,52.875,0.7758534696561186,132.890625,1.94995087453466
225468,32.484375,0.8136039967620714,115.3125,2.8881180837441494
225469,8.296875,0.3735656746080561,47.8125,2.1527513451989675
225470,0.28125,0.0200752120478221,2.390625,0.1706393024064886
225480,27.0,0.1969954145221881,66.9375,0.4883844651695914
225490,53.859375,0.4481195354058185,173.8125,1.4461507722234768
225602,3.65625,0.033815366567833,10.40625,0.0962437356161401
225609,1.40625,0.0414867081671451,11.25,0.3318936653371613
225800,21.234375,0.0851058475017967,132.609375,0.5314888357231411
225901,0.140625,0.0063033071100274,0.140625,0.0063033071100274
225902,0.28125,0.0056668393751992,8.4375,0.1700051812559787
225903,0.28125,0.002028468719306,18.0,0.1298219980355881
225907,0.703125,0.0322511158473819,2.25,0.1032035707116221
226010,7.59375,0.6936416212976143,27.0,2.4662813201692955
226021,4.78125,2.0409775180118106,17.015625,7.263478814100856
226022,122.765625,1.253314285102744,591.75,6.04117584388585
226023,130.21875,1.3259365065256548,479.25,4.879904551014504
226024,49.921875,0.2993501173277393,648.28125,3.8873353264250095
226025,0.84375,3.016867705136892,1.40625,5.02811284189482
226026,15.328125,0.6224209902821372,50.34375,2.044281784596377
226027,62.015625,0.7906278422951252,296.859375,3.784615363004556
226029,28.265625,0.2015851202619261,50.625,0.3610479765885244
226030,18.5625,0.6487815655481087,100.265625,3.5044034563318296
226040,109.6875,2.033847313634942,301.78125,5.5956876090520336
226050,88.3125,1.2215655291351948,324.0,4.481667164215746
226061,99.28125,0.8519632786026795,326.53125,2.8020661939311924
226062,7.59375,0.0976229905541818,16.875,0.2169399790092929
226063,45.140625,0.2222303792595321,193.921875,0.954690632395311
226067,33.609375,0.2132705944502712,151.59375,0.9619485389849052
226068,48.796875,0.8210982609658798,177.75,2.990974645132196
226069,8.296875,0.2846575957079835,35.15625,1.2061762529999305
226070,24.75,0.8101302929171119,114.328125,3.742249591713705
226080,19.6875,0.3646017856582076,81.84375,1.515701708950549
226090,135.421875,10.89533957808442,261.28125,21.021330151693515
227101,57.65625,5.952469316584395,199.6875,20.615869340365464
227102,11.53125,0.3509560557497865,60.890625,1.8532191724348488
227103,29.25,8.512005229606903,46.40625,13.504623681587876
227104,48.234375,1.129286875527971,92.671875,2.169679448900679
227105,35.71875,6.322520668606381,69.046875,12.22188050506194
227106,8.4375,0.8791094268229636,23.34375,2.4322027475435326
227107,11.109375,1.9657213218752696,25.03125,4.429093611313899
227108,20.390625,0.0715704216989571,76.78125,0.2694996568802112
227109,0.28125,0.0913154843809398,8.578125,2.785122273618664
227202,2.25,0.0405426539686066,7.3125,0.1317636253979716
227203,0.5625,0.0113702909174729,1.546875,0.0312683000230507
227204,3.796875,0.0518411645090991,12.9375,0.1766439679569304
227206,0.984375,0.0221563364671071,5.90625,0.1329380188026431
227208,8.859375,0.1259606732057696,53.578125,0.7617621665301307
227209,4.640625,0.0373617956462366,21.515625,0.1732228707234607
227320,1.96875,0.0155625091347437,86.484375,0.6836387941333871
227330,16.59375,0.1082136522294834,146.53125,0.9555815730773024
227340,16.3125,0.1286499099140451,253.96875,2.0029460112479787
227350,5.0625,0.0189081012713066,780.46875,2.914998945993115
227360,51.328125,0.2122360890365784,391.078125,1.6170645578376015
227371,1.125,0.0265340846327137,104.484375,2.464353110263285
227372,10.828125,0.1247558911005648,44.4375,0.5119852154256948
227374,0.28125,0.0065350860098919,31.21875,0.7253945470980093
227377,0.140625,0.0015908902443223,213.890625,2.419744061614265
227378,1.546875,0.0313363461083248,17.296875,0.3503973246658137
227379,123.609375,0.8980890023001644,387.703125,2.816873014040448
227381,1.40625,0.1609143299061985,4.640625,0.531017288690455
227383,1.96875,0.0466793990890469,12.234375,0.2900791229105059
227384,6.890625,0.0439302283447531,30.234375,0.1927550835535086
227385,3.796875,0.1236925595425491,25.875,0.8429418872529275
227386,2.390625,0.0503965738284723,16.59375,0.3498115124564554
227387,0.28125,0.0073236641023883,0.140625,0.0036618320511941
227388,4.5,0.1555585016374576,23.90625,0.8264045399489937
227389,1.40625,0.117327184338846,21.375,1.7833732019504605
227390,88.875,0.7195360011757405,271.125,2.1950402061183985
227401,61.03125,0.5357523154475433,218.109375,1.9146355789381104
227402,57.65625,0.2888300262469216,274.078125,1.3729993198908543
227403,17.578125,0.58719839766461,103.921875,3.471516926993174
227404,4.359375,0.0414630504570559,49.5,0.4708062503510872
227405,63.984375,0.5504220711312816,221.625,1.9065168881382413
227406,3.9375,0.0396705975727265,39.65625,0.3995395898396027
227407,117.140625,1.758340903410182,241.734375,3.628557038369871
227408,14.765625,0.1471574194276565,61.59375,0.6138566638982246
227409,11.25,0.0895187249877276,160.03125,1.2734038629504254
227500,28.828125,4.342259186450869,65.8125,9.913059996385398
227610,27.703125,0.1789555760731249,137.390625,0.8875106488499646
227621,0.140625,0.0374042864886919,0.5625,0.1496171459547677
227623,1.40625,0.0273493957542567,43.59375,0.8478312683819602
227624,2.53125,0.1303013783349763,19.6875,1.0134551648275931
227625,1.96875,0.0467879572172556,21.09375,0.501299541613453
227626,1.828125,0.0292528429718987,16.03125,0.2565249306766506
227628,0.28125,0.0095521647846204,15.75,0.5349212279387451
227629,2.8125,0.0418742918940318,48.09375,0.7160503913879445
227630,19.265625,0.3316993548222736,87.609375,1.508384657330485
227640,109.96875,0.4045348787278151,363.234375,1.336206639071543
227650,46.96875,0.3591943227875211,198.703125,1.5195855631699624
227660,18.28125,0.1417346917825393,114.609375,0.888567490790535
227670,2.671875,0.5558871656038898,12.09375,2.516120854838659
227680,44.296875,0.3088760132880147,166.78125,1.1629427039986835
227691,9.0,0.2238394127456928,44.859375,1.1156995729043129
227692,7.171875,0.0612162107499816,83.25,0.7105881718429244
227694,2.109375,0.0668712918242076,6.46875,0.2050719615942367
227696,1.546875,0.0806217893449402,4.21875,0.2198776073043825
227697,0.84375,0.0219970254715319,24.1875,0.6305813968505823
227698,1.265625,0.0252250719397004,33.609375,0.6698657992876013
227699,4.359375,0.1160381207853012,32.34375,0.8609279929232025
227700,81.140625,1.370845561548465,242.578125,4.098281791457715
227801,27.28125,0.9973676637434457,72.5625,2.652792342740298
227802,6.46875,0.4119236352364918,18.5625,1.18204173589602
227803,42.46875,0.8407656985649344,120.65625,2.388665461485807
227804,6.46875,0.0459508010695496,179.859375,1.2776320558250855
227805,24.046875,0.366635047058603,117.5625,1.792438007842059
227806,0.703125,0.0304631686641314,39.375,1.7059374451913627
227809,1.546875,0.0265322596101797,212.625,3.646979684599249
227911,71.859375,1.9817384121405837,193.21875,5.328588215814406
227912,45.0,1.075074368462175,119.8125,2.8623855060305416
227913,7.171875,9.776638049886245,15.046875,20.51177002623192
227914,115.59375,0.7745947266182522,322.59375,2.1617035314626163
227915,140.625,2.3784376689188047,398.25,6.735735478378055
227916,1.828125,0.0354310872188805,46.828125,0.9075809264528634
227917,4.5,9.64967721692952,14.90625,31.964555781079035
227918,2.671875,0.0490064568852562,19.125,0.3507830598102554
227919,29.953125,1.767985997432213,86.90625,5.129649513676561
227920,53.71875,0.2750797513602688,212.34375,1.08735713234033
227930,4.21875,0.2946604507348492,40.359375,2.818918312030058
227940,47.53125,0.2673339619278822,289.828125,1.6301044246549268
227950,40.5,5.642932498083791,131.203125,18.28075007191729
227960,17.296875,0.0649809061536323,380.8125,1.4306365354799706
227970,13.21875,0.0470338923100755,707.625,2.5178143202585104
227980,0.28125,0.001082627692521,887.34375,3.415690369903826
227996,0.28125,0.0088401148904536,64.828125,2.0376464822495763
227999,0.140625,0.0009508816097032,230.625,1.5594458399132798
228000,142.171875,0.5040838390895195,1113.046875,3.946413042921412
231100,172.546875,2.9336926151244223,305.859375,5.2003108703305765
231201,424.40625,2.651578833811064,753.1875,4.705717771336003
231202,12.515625,0.1512449286512033,41.765625,0.5047162225776112
231203,47.8125,0.9826119019549544,117.5625,2.416069264806888
231204,2.25,0.0923142785608849,5.0625,0.2077071267619911
231205,21.515625,0.4106128337039106,91.546875,1.7471173512499727
231206,15.609375,0.6069659121670536,59.203125,2.302095937138104
231207,9.140625,0.3485376044441904,32.625,1.2440111420161877
231208,77.484375,1.4796813790485126,112.359375,2.1456722719777885
231209,44.296875,0.4474905125420972,72.28125,0.7301908680845651
231300,83.53125,1.647233896693183,175.78125,3.4664012977550147
231401,74.109375,0.9042701124160242,258.328125,3.152076274209177
231402,3.09375,0.0834445311712299,17.4375,0.4703237211469325
231403,324.140625,2.4871522719030987,609.75,4.678651735779538
231404,7.3125,0.2846946074258302,33.46875,1.3030253186028382
231405,54.5625,1.1838811318810447,193.21875,4.192403802073596
231406,61.03125,0.714569904276535,189.421875,2.217801062351365
231407,143.578125,0.8394016448622109,351.0,2.052053384501546
231408,33.46875,0.912614547043648,55.828125,1.5223024167072612
231409,4.921875,0.0870995906709327,7.59375,0.134382225606582
231500,555.890625,2.4384732126831983,948.796875,4.161998169990777
231601,161.15625,4.057669091106278,226.6875,5.707646225884224
231602,50.90625,1.006917138042091,131.484375,2.6007390167661737
231603,49.640625,0.4827259171656264,119.671875,1.1637386841584934
231604,55.40625,1.013823079830196,115.3125,2.109987120458784
231605,70.03125,1.421841110049881,162.28125,3.294788435738077
231606,14.0625,0.313995906890345,31.21875,0.6970709132965659
231607,86.765625,0.5370196298035856,224.859375,1.391725102197623
231608,1.265625,0.0109507152901166,121.21875,1.048835175564503
231609,1.96875,0.0209343128725004,144.984375,1.5416626122534294
231700,256.921875,1.7257730448091986,418.21875,2.8092222415230195
231801,158.90625,0.6018916691962782,259.875,0.9843325705086036
231802,49.359375,0.6981541989325564,89.296875,1.2630424966443683
231803,20.953125,2.404485626833092,35.015625,4.018234369674093
231804,240.75,1.499595128683858,328.21875,2.044424667259418
231805,36.84375,0.3542660482531156,64.96875,0.6246981461562573
231806,9.703125,0.1792997627728235,13.5,0.2494605395100153
231808,34.734375,0.2212337948513619,55.546875,0.3537949350861861
231809,17.4375,0.1123298106200197,46.546875,0.2998481235098912
231901,46.265625,0.702603365972647,97.59375,1.4820873434195043
231902,94.359375,0.565403423870792,184.21875,1.1038427500309054
231903,27.5625,1.237036121538035,46.828125,2.101699124857988
231904,19.40625,0.694397665218216,24.75,0.8856086165101886
231905,191.53125,1.9705715209539325,268.875,2.76632360357116
231906,18.0,0.6951135332353985,40.921875,1.5802971732148514
231907,20.53125,2.469597672256356,30.09375,3.619821245636029
231908,7.3125,0.1487455422403441,17.296875,0.3518404172223524
231909,202.359375,1.4389737380564804,314.015625,2.2329592474497018
232120,131.484375,0.7791001925916744,340.59375,2.01816114059576
232130,190.125,2.3439401272355687,301.78125,3.7204848469286462
232141,103.78125,1.5989130370350109,193.640625,2.9833377398336176
232142,25.03125,0.2164574966957305,139.78125,1.208757032109866
232143,16.03125,0.221119134502645,84.375,1.163784918434974
232144,43.3125,0.2860648843418559,232.3125,1.5343480160154088
232145,0.984375,0.148528123890849,4.640625,0.7002040126282881
232146,3.796875,0.0731911441228743,35.578125,0.6858281282624887
232147,0.28125,0.0282472546810579,12.375,1.2428792059665486
232148,2.109375,0.0601182684474599,29.671875,0.8456636428276038
232149,5.484375,0.1034057591122215,37.40625,0.7052803057397673
232150,0.421875,3.37065540175555,1.40625,11.235518005851834
232160,144.28125,0.6052747394756679,408.234375,1.7125853496080543
232170,154.828125,6.964415906624247,321.890625,14.479153506142506
232180,107.296875,1.0954331571656142,454.078125,4.6358501500495
232190,72.28125,0.7793266525951953,909.84375,9.809812144534853
232220,1.546875,0.0069396965562574,328.5,1.4737391959470434
232230,1.265625,0.0238729103930446,182.953125,3.450961824594569
232240,29.53125,0.1401236981210522,273.65625,1.2984796025884175
232250,8.15625,0.2190715858873133,139.78125,3.7544337305515416
232260,20.109375,0.1468383400937299,181.40625,1.3246255854609206
232270,28.96875,0.2878548548242556,264.9375,2.632614303344163
232280,26.296875,0.183372924282456,145.6875,1.0159056126022696
232290,32.90625,0.1801697783049394,177.1875,0.9701449601035204
232303,0.140625,0.0076432476498196,133.3125,7.245798772029031
232305,0.140625,0.0005787896505988,721.96875,2.971506066174656
232307,0.140625,0.0042297275985717,66.9375,2.013350336920172
232404,15.75,0.0936350111450071,453.65625,2.697022731730296
232406,29.8125,0.097037190308986,586.265625,1.9082455018781257
232407,23.484375,0.3252686513292823,226.96875,3.143614390691388
232408,5.484375,0.2563740081237108,58.5,2.7346560866529157
232409,5.625,0.1629440866130832,87.046875,2.521559740337464
232502,0.5625,0.0090603639034042,84.9375,1.3681149494140386
232505,0.84375,0.0323757327101415,89.71875,3.4426195781783826
232506,6.046875,0.0317531005268595,133.453125,0.7007835441858078
232507,8.71875,0.2428184864637119,241.734375,6.732338358566464
232508,66.09375,0.201230967768509,1012.5,3.0826871658154573
232509,7.3125,1.621991199732004,57.234375,12.69520035174857
232610,169.734375,0.6684436065585818,1168.875,4.603233850633746
232620,30.796875,0.109347275509414,403.59375,1.4329985420640106
232630,32.0625,0.2760437257774413,142.03125,1.2228252764702443
232640,26.015625,0.0947188415009131,160.3125,0.5836728611407623
232650,32.203125,1.1558030035086315,83.671875,3.003068939247318
232660,4.640625,0.033200755875246,51.75,0.3702387321845625
232670,112.5,0.5462346207063229,465.609375,2.2607285364482936
232680,26.15625,0.1485486438592904,771.46875,4.381386345226169
232690,2.109375,0.0132804675329242,542.390625,3.414850884965918
232701,148.921875,2.2098524954487093,816.890625,12.121844330558597
232702,115.734375,1.0925343052774652,509.625,4.810867949362739
232703,162.984375,2.071147023447441,712.125,9.049429272422644
232704,73.265625,0.6039907211449634,237.515625,1.958042856072636
232705,22.21875,0.7156010338158211,170.859375,5.50288136763432
232706,107.15625,0.2387798616508435,527.765625,1.176037822540178
232707,14.34375,0.7434156170713617,73.96875,3.833692299799375
232708,11.953125,0.6607838574756157,42.890625,2.3710479591772096
232709,16.3125,1.3896308589361963,53.296875,4.540259444282918
232810,82.40625,0.4680611415502927,486.5625,2.763637456935176
232820,66.09375,0.288064712182464,1200.9375,5.234197110719665
232830,14.484375,0.3436074712881998,55.546875,1.3177179724159118
232840,109.96875,0.4653170477757671,374.90625,1.5863622114708376
232850,33.609375,0.1183192582179386,642.515625,2.261927576559672
232900,13.21875,1.4384869566190586,37.546875,4.085915078907325
233011,0.140625,0.0029977099877617,110.109375,2.347206920417481
233013,1.96875,0.0108601075997063,307.6875,1.6972796734398272
233014,65.109375,0.5919084684016378,125.4375,1.1403506561863086
233015,0.28125,0.2364596486393144,2.671875,2.246366662073487
233016,0.421875,0.010223812078045,20.109375,0.4873350423868131
233017,8.578125,0.044544579655451,196.875,1.02233461504314
233018,3.9375,0.1650256898026739,5.203125,0.2180696615249619
233019,2.53125,0.0253993525179548,20.8125,0.2088391207031841
233023,0.421875,0.0012344046995378,1979.859375,5.793061254931012
233024,2.671875,0.0905601441596645,19.40625,0.6577526260017743
233031,83.953125,0.7704397085755593,168.046875,1.542169935925952
233032,68.34375,0.7324673205648715,88.59375,0.949494674806315
233033,0.421875,8.23834330527399,0.5625,10.984457740365318
233034,38.8125,0.3305755023043952,68.625,0.5844958156686408
233035,41.625,0.4335461998053157,214.59375,2.235106421969296
233036,0.84375,0.0103011072676913,63.5625,0.7760167474994137
233037,0.84375,0.0091216364574653,171.0,1.84865165537964
233038,2.25,0.01685014682581,122.34375,0.9162267336534232
233050,3.515625,0.0972364256684051,508.078125,14.052608237597909
233070,41.484375,3.3132363611765983,259.734375,20.744229013875177
241000,123.75,0.901817156526784,646.3125,4.709945058405795
241001,122.625,0.8874386662624821,630.703125,4.564406442875266
241002,41.625,1.1568618928424672,139.78125,3.884867302315583
241003,118.828125,0.9011714865187476,550.828125,4.177383091945484
241004,2.953125,0.1076751191357169,16.03125,0.5845220753081779
241005,92.390625,0.714457564664717,636.75,4.923993687674031
241006,14.765625,0.4808209968117576,155.53125,5.064647833083847
241007,107.859375,2.480869409331392,499.5,11.488980628350852
241008,66.796875,1.2567316201342915,237.65625,4.471318816898849
241009,76.78125,2.068298809457961,213.609375,5.754113354517662
242100,6.46875,1.5188736177531703,18.84375,4.424544886498365
242210,138.796875,1.3010422064199394,477.5625,4.4765342786242295
242221,0.140625,0.0086900749837772,30.375,1.877056196495878
242226,0.140625,0.0025883180636568,93.09375,1.713466558140848
242227,1.265625,0.0101843196208981,74.109375,0.5963484933570349
242229,10.546875,0.078146373048658,220.5,1.6337801725372785
242230,42.75,1.9567019576851683,133.171875,6.095384058973206
242240,19.546875,0.1136665505811804,696.65625,4.051108572511999
242260,0.28125,0.004952430342316,164.953125,2.904600395768346
242280,2.25,0.0464116849626076,28.40625,0.5859475226529218
242290,27.84375,0.1707631620239364,254.390625,1.5601543439459649
242300,53.859375,0.279105396588697,596.25,3.0898351998330957
242410,33.609375,0.1307577238663946,958.078125,3.7274157853629566
242420,28.125,0.3926163886968145,76.640625,1.0698796591988196
242430,13.640625,2.9598878177317305,42.46875,9.21532083458745
242441,23.484375,0.6895425568535647,85.359375,2.506301389282118
242442,10.6875,0.1166993409402427,62.71875,0.6848408692019508
242443,33.609375,0.7686965765904702,86.0625,1.9683778446584428
242444,53.15625,0.5171409186468251,124.59375,1.21213453418277
242445,20.390625,0.2708375064733431,123.1875,1.636232108073438
242446,103.078125,0.3094434945488489,481.640625,1.445899002496327
242447,8.015625,0.1653475722161648,31.78125,0.6555886196640922
242448,1.40625,0.040226293421354,15.609375,0.4465118569770303
242449,22.5,0.2658648047660326,102.234375,1.2080232066556609
242460,20.109375,0.3390132432939532,122.203125,2.060157401555562
242470,7.875,0.571923010652116,38.953125,2.828976320547074
242480,236.8125,0.82486716191937,648.84375,2.2600576514821697
242491,7.875,1.4998088581856135,18.5625,3.535263737151804
242492,4.5,0.1633825195125591,13.5,0.4901475585376774
242493,11.53125,0.1586412698832288,25.171875,0.3463022842572921
242494,14.90625,0.5721083166714973,75.65625,2.9037195695213738
242496,6.609375,0.2098138199736473,13.359375,0.4240917637765212
242498,45.0,0.7603329896741177,323.296875,5.4625173226899895
242499,108.703125,0.6639468797943251,357.46875,2.183380295520277
242500,62.015625,0.237970060320368,539.859375,2.071580638480483
242601,0.703125,0.012382174406963,11.25,0.1981147905114092
242602,12.234375,0.1970722066898056,37.40625,0.6025426089596356
242606,9.0,0.0355583026691391,161.4375,0.6378270541276826
242607,187.875,0.9229104585770788,684.984375,3.3648928471025084
242608,36.984375,0.5488613463381703,121.21875,1.7989295838156
242609,27.5625,0.1505677040744146,59.484375,0.3249496878748847
242702,1.125,0.036314898454353,20.53125,0.6627468967919433
242707,2.953125,0.0643205142078552,5.765625,0.1255781467867649
242801,0.28125,0.0050512936104972,1.6875,0.0303077616629832
242804,6.1875,0.0926164800336049,14.0625,0.2104920000763748
242806,1.96875,0.0232479033518989,71.296875,0.8419062142437687
242807,33.609375,0.1245025246982998,108.84375,0.4032006448388454
242808,0.421875,0.004418872917445,1.6875,0.0176754916697803
242900,0.421875,0.0100240519071937,19.40625,0.4611063877309118
243229,0.421875,0.0014817260231208,24.328125,0.0854462006666381
243248,3.234375,0.0395065635722755,8.15625,0.0996252472692166
243249,3.234375,0.0092409174017258,105.046875,0.300128926047357
243806,1.546875,0.0335394388966612,7.875,0.1707462343830028
244203,0.5625,0.0155936628506027,1.125,0.0311873257012054
244207,66.796875,0.8674999515491663,111.796875,1.4519209715401835
244320,43.03125,0.251159455576437,242.15625,1.413387524518381
244330,0.84375,0.0127134086096062,25.59375,0.3856400611580566
244340,226.96875,0.9074688750893752,612.703125,2.449716164042384
244350,46.546875,0.2194840273512435,398.953125,1.8811969353337696
244360,12.09375,0.0962929913499995,179.4375,1.4287192670069695
244380,18.0,0.0651965686395321,370.6875,1.3426418354203646
244408,7.59375,0.2971452754918992,48.9375,1.914936219836684
244409,1.546875,0.033174403448179,44.296875,0.9499942805614912
