pfaf_id,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain
516004,366.58438912153593,11.724702956457094,0.009999999999999998,0.01
517002,5064.915177954443,17.22646829670129,0.1446987951807229,0.7
517003,1650.221776315713,96.73074264802281,3.0981481481481477,8.02
517004,4803.233831567335,98.0849614020411,5.034076433121019,16.65
517005,2568.7158643155058,87.65045654951285,0.5348809523809523,3.67
517006,520.5041025051631,99.34501285874666,3.0352941176470587,7.75
525015,92.39560875596561,0.10691535677834353,0.016666666666666666,0.03
525016,153.95421189564775,2.2076453359848514,0.012,0.02
525017,2400.8206381820637,8.018773364492029,0.1014102564102564,0.32
525030,7011.375551068871,70.67605101176395,0.22460526315789478,0.99
525040,583.6878643537822,104.51915888457097,0.4152631578947368,0.86
525050,1018.0134981896449,29.2160112064293,0.253030303030303,0.96
525060,4812.20089058025,93.80881803442247,0.6887179487179487,4.7
525090,30.85619465855479,73.78371819022688,0.04,0.04
531402,3065.7173538872216,15.536892861204182,0.014400000000000001,0.04
531404,153.37719283102203,2.1105568893066695,0.01,0.01
531500,12533.206216992658,98.50029460345193,0.386219512195122,3.75
531510,7899.6730404791715,29.786186577434314,0.03567567567567567,0.18
531520,5470.989155157027,67.3905734734208,0.016033519553072625,0.09
531530,24655.442662468464,99.8184639993133,0.04781637717121589,0.15
531540,11836.08109678021,46.134861034091564,0.05968911917098446,0.18
531550,3829.0018286583218,104.4386963061051,0.04840000000000001,0.09
531560,9633.242412164751,100.47086167913082,0.11694267515923566,0.25
531570,11997.626227231733,99.25903089438702,0.1268542199488491,0.35
531580,12046.229346387847,42.993412793521905,0.11793367346938777,0.28
531591,7500.5327087225805,92.74877236991965,0.1832377049180328,0.43
531592,5845.083403767801,86.18322611147738,0.14521052631578948,0.57
531593,47101.2629225562,61.363257982373476,0.5913267973856209,19.05
531594,92.5321949298175,1.4719374356017387,0.013333333333333334,0.02
531595,277.58270208172877,7.1598607270756,0.013333333333333334,0.02
531596,277.6467293367375,4.91163697345649,0.013333333333333334,0.03
531597,9252.101605326274,18.0976104361705,0.3574666666666666,4.95
531602,1601.5240890476555,6.478829305701838,0.5242307692307693,5.84
532001,8657.24386012848,98.30804550112775,0.7534519572953735,7.39
532002,18396.998700835436,100.06292004468042,1.6428475711892796,14.27
532003,1262.908726889133,99.97249883687986,7.792439024390244,19.65
532004,215.43016812712978,83.78221126966206,0.3528571428571428,0.55
532005,1627.8240950583906,107.44685416311972,0.7309433962264151,3.8
532006,9020.974089009993,101.9603039066023,0.22952380952380955,0.63
532007,61.53380742480572,79.22834885793165,1.725,1.97
532009,30.722097008221613,358.3134213547139,1.39,1.39
533000,21076.61844625791,75.06913525910352,0.42099560761347,3.86
534000,6233.126843751601,86.39874297164968,0.19950495049504952,0.75
562500,1420.9677659292377,18.195700781635026,0.01446808510638298,0.02
562535,60.363016933329746,6.073194609730144,0.01,0.01
562573,2056.2776417878777,25.1765917799537,0.011470588235294118,0.02
562574,633.9195310593434,25.6243138921057,0.010000000000000002,0.01
562575,1418.6047509495834,101.517805290174,0.01574468085106383,0.02
562576,4908.928361967705,65.55384786715739,0.013987730061349695,0.03
562577,1568.1120270381598,100.59215727172936,0.016730769230769233,0.03
562578,6653.983969967547,86.66012806417619,0.017782805429864258,0.06
562579,1357.5788311361616,93.68679031307241,0.03288888888888889,0.07
562580,6380.931443396699,61.12228640569375,0.03377358490566037,0.08
562591,15398.799040903774,100.02787239866218,0.19481409001956945,0.82
562592,2465.5711202568887,94.35386146520374,0.0424390243902439,0.08
562593,330.46474922059303,50.90879498899851,0.013636363636363636,0.02
562594,90.11608977637974,3.93332833512826,0.01,0.01
562604,450.90610417592956,3.5689334832565955,0.01,0.01
