pfaf_id,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain
517002,3051.3560501180646,10.378078686904184,0.0453,0.18
517003,1650.221776315713,96.73074264802281,2.659814814814815,9.81
517004,4803.233831567335,98.0849614020411,1.8252229299363056,6.24
517005,2048.8164651878305,69.91030072830794,0.08194029850746269,0.31
517006,520.5041025051631,99.34501285874666,1.3535294117647059,5.69
525015,2003.761650073326,2.318647981228002,0.03661538461538461,0.15
525016,1139.2202720441685,16.33598905330631,0.038918918918918924,0.11
525017,3324.1733128811006,11.102783771664988,0.16231481481481483,0.34
525030,7318.965666849015,73.77662015903745,0.1553781512605042,0.98
525040,583.6878643537822,104.51915888457097,0.21315789473684213,0.37
525050,3393.8331123799153,97.39975591715687,0.31545454545454543,0.91
525060,4812.20089058025,93.80881803442247,0.33801282051282056,4.68
531401,214.0834489876516,2.3415893703067856,0.014285714285714285,0.02
531402,6895.065494174085,34.943826024318334,0.028711111111111114,0.07
531404,429.2162621709458,5.906258436515883,0.009999999999999998,0.01
531500,12533.206216992658,98.50029460345193,0.38143902439024396,1.83
531510,5825.876964517838,21.966815253379036,0.04078534031413613,0.17
531520,6695.053983456912,82.46836441914347,0.03273972602739726,0.1
531530,24747.115466214935,100.18960470790876,0.10601977750309025,0.56
531540,20157.86911554134,78.57165583648208,0.06114155251141553,0.14
531550,3829.0018286583218,104.4386963061051,0.13144,0.37
531560,9633.242412164751,100.47086167913082,0.06506369426751592,0.14
531570,11997.626227231733,99.25903089438702,0.15028132992327367,0.46
531580,17368.43953076096,61.98856661725788,0.045504424778761064,0.3
531591,8023.6427534425,99.21735484883126,0.14187739463601534,0.85
531592,2245.352715983699,33.1067544214858,0.02232876712328767,0.08
531593,72043.0675140465,93.857299431114,0.7259469858914066,27.9
531594,6201.398810357987,98.64751472701299,0.1253731343283582,2.58
531595,3918.381578564064,101.06921709335141,0.3822834645669292,7.81
531596,5492.353194834779,97.16104017315692,0.18011235955056182,0.99
531597,24722.946860929067,48.359419320002175,0.46986284289276814,4.51
531598,4315.055787392396,77.48648971465934,0.124,1.1
531599,1726.753254082147,14.84795101844529,0.015357142857142857,0.04
531602,924.2913947857566,3.739142118746986,0.058333333333333334,0.46
531604,677.288462666505,11.079048327524978,0.011818181818181818,0.02
532001,8780.483157080533,99.70749948533256,2.4462807017543855,20.69
532002,18396.998700835436,100.06292004468042,2.4172864321608043,28.02
532003,1262.908726889133,99.97249883687986,4.333414634146342,9.54
532004,215.43016812712978,83.78221126966206,4.2371428571428575,10.1
532005,1627.8240950583906,107.44685416311972,3.4028301886792454,5.38
532006,9020.974089009993,101.9603039066023,0.6698299319727892,2.65
532007,61.53380742480572,79.22834885793165,2.5549999999999997,2.58
532009,30.722097008221613,358.3134213547139,1.77,1.77
533000,22835.580703799933,81.33407647648956,0.31143243243243246,5.87
534000,6696.085650160601,92.81591687554513,1.1756682027649767,5.04
535000,2530.1068205185147,43.48869910344646,0.018292682926829267,0.06
562573,90.72350479543113,1.1107977826842834,0.01,0.01
562578,692.2403646840478,9.015597110764334,0.010000000000000004,0.01
562579,361.9662624492579,24.979365140888035,0.009999999999999998,0.01
562580,4213.56962633253,40.3613503413435,0.011571428571428573,0.03
562590,1258.442548442842,48.57371541784595,0.047619047619047616,0.11
562591,14191.58677934124,92.18603526987592,0.108343949044586,0.62
562592,2615.7108164752544,100.09949174981685,0.04517241379310344,0.12
562593,660.7307237454241,101.78696831484109,0.10318181818181821,0.12
562594,2340.768388373859,102.1683325453903,0.04064102564102564,0.1
562595,209.92357135560127,104.53549039954461,0.04285714285714286,0.06
562596,809.2727922169846,73.02201351822242,0.01777777777777778,0.03
562597,689.3976687689578,57.60797980583789,0.04000000000000001,0.07
562598,509.8758557322197,14.126621519061924,0.011764705882352941,0.02
562604,360.72851042991084,2.855175495109898,0.009999999999999998,0.01
